,시도별,date,최대풍속(m/s),평균기온(℃),평균강수량(mm),평균상대습도(%),사고건수,사망자수,부상자수,시도별인구수,자동차수,교통사고사망률,사고율
0,강원,2016-01-01,8.8,-3.10769,0.2315383333333333,52.84615,662,20,1101,1550800,722300,0.0302114803625377,42.68764508640702
1,강원,2016-02-01,8.06923,-0.42308,1.5571793333333337,56.84615,612,14,1075,1550800,722300,0.022875816993464,39.4635027082796
2,강원,2016-03-01,8.16154,5.81538,1.1179486666666667,56.38462,663,13,1037,1550800,722300,0.0196078431372549,42.75212793396956
3,강원,2016-04-01,9.80769,12.86154,2.787692333333333,57.30769,734,12,1221,1550800,722300,0.0163487738419618,47.3304101109105
4,강원,2016-05-01,10.0,17.65385,2.260256333333333,58.46154,754,14,1276,1550800,722300,0.0185676392572944,48.62006706216147
5,강원,2016-06-01,6.0,21.37692,1.6866666666666668,69.76923,707,23,1186,1550800,722300,0.0325318246110325,45.58937322672169
6,강원,2016-07-01,6.20769,23.60769,14.561795,81.46154,799,35,1405,1550800,722300,0.0438047559449311,51.52179520247614
7,강원,2016-08-01,8.12308,24.91538,4.465897333333333,76.46154,845,19,1476,1550800,722300,0.0224852071005917,54.48800619035337
8,강원,2016-09-01,7.13846,19.87692,2.813333333333333,80.76923,701,15,1165,1550800,722300,0.021398002853067,45.2024761413464
9,강원,2016-10-01,6.76429,13.98571,3.274762,75.92857,829,21,1380,1550800,722300,0.0253317249698431,53.45628062935259
10,강원,2016-11-01,6.77857,6.12143,0.7164286666666667,66.0,795,11,1271,1550800,722300,0.0138364779874213,51.26386381222595
11,강원,2016-12-01,7.95714,1.24286,2.28,65.42857,740,22,1266,1550800,722300,0.0297297297297297,47.71730719628579
12,강원,2017-01-01,7.90714,-2.02143,0.8630953333333333,58.35714,718,26,1237,1550100,746000,0.0362116991643454,46.31959228436875
13,강원,2017-02-01,7.82143,-0.05714,0.3685713333333333,54.35714,499,4,820,1550100,746000,0.0080160320641282,32.19147151796658
14,강원,2017-03-01,7.56429,4.95714,0.8769046666666667,56.14286,618,13,975,1550100,746000,0.0210355987055016,39.86839558738146
15,강원,2017-04-01,8.63571,13.12857,1.7680953333333334,53.0,677,14,1080,1550100,746000,0.0206794682422452,43.67460163860396
16,강원,2017-05-01,9.17143,18.11429,0.8416666666666667,55.85714,750,27,1208,1550100,746000,0.036,48.38397522740468
17,강원,2017-06-01,7.35,20.60714,2.151428666666667,65.35714,680,16,1102,1550100,746000,0.0235294117647058,43.868137539513576
18,강원,2017-07-01,6.42143,25.19286,13.448333333333332,80.42857,748,28,1219,1550100,746000,0.0374331550802139,48.25495129346493
19,강원,2017-08-01,6.48571,23.36429,11.608095333333331,81.57143,780,26,1366,1550100,746000,0.0333333333333333,50.31933423650087
20,강원,2017-09-01,6.6,18.98571,1.409762,73.85714,750,25,1161,1550100,746000,0.0333333333333333,48.38397522740468
21,강원,2017-10-01,6.91429,13.40714,2.007619,74.57143,706,24,1192,1550100,746000,0.0339943342776204,45.545448680730274
22,강원,2017-11-01,8.12143,4.93571,0.9792856666666666,57.14286,746,18,1137,1550100,746000,0.0241286863270777,48.12592735952519
23,강원,2017-12-01,7.65,-2.44286,0.5164286666666666,54.57143,644,15,1035,1550100,746000,0.0232919254658385,41.54570672859816
24,강원,2018-01-01,8.35714,-4.28571,0.1892856666666666,51.07143,588,13,937,1543000,766000,0.0221088435374149,38.10758263123785
25,강원,2018-02-01,8.67143,-2.47143,1.1338096666666668,47.71429,522,9,913,1543000,766000,0.0172413793103448,33.8302009073234
26,강원,2018-03-01,9.56429,6.85,2.0,60.42857,526,19,821,1543000,766000,0.0361216730038022,34.08943616331821
27,강원,2018-04-01,9.89286,12.02143,4.455952333333333,57.35714,593,19,901,1543000,766000,0.0320404721753794,38.431626701231366
28,강원,2018-05-01,8.73571,16.28571,5.835952333333334,69.64286,662,14,1025,1543000,766000,0.0211480362537764,42.90343486714193
29,강원,2018-06-01,8.01429,21.41429,2.642143,66.85714,635,13,983,1543000,766000,0.0204724409448818,41.15359688917693
30,강원,2018-07-01,6.75,25.22143,7.240476333333333,77.28571,663,14,1089,1543000,766000,0.0211161387631975,42.96824368114064
31,강원,2018-08-01,8.17857,25.51429,12.342143,77.64286,717,20,1208,1543000,766000,0.0278940027894002,46.46791963707064
32,강원,2018-09-01,6.73571,18.52857,4.259285666666667,76.64286,683,20,1109,1543000,766000,0.0292825768667642,44.26441996111471
33,강원,2018-10-01,9.04286,10.99286,5.389523666666666,71.5,678,21,1027,1543000,766000,0.0309734513274336,43.94037589112119
34,강원,2018-11-01,8.07143,6.37857,2.1633333333333336,68.28571,654,14,1034,1543000,766000,0.0214067278287461,42.3849643551523
35,강원,2018-12-01,7.49286,-1.37143,0.6802379999999999,55.5,577,21,875,1543000,766000,0.0363951473136915,37.394685677252106
36,강원,2019-01-01,7.94286,-1.85714,0.1559523333333333,48.64286,535,18,858,1542000,783000,0.0336448598130841,34.69520103761349
37,강원,2019-02-01,7.00714,0.58571,0.7642856666666666,55.35714,457,10,761,1542000,783000,0.0218818380743982,29.636835278858623
38,강원,2019-03-01,9.02143,5.88571,1.3885713333333334,57.71429,557,12,849,1542000,783000,0.0215439856373429,36.12191958495461
39,강원,2019-04-01,9.15,10.53571,2.042619,57.57143,582,19,861,1542000,783000,0.0326460481099656,37.7431906614786
40,강원,2019-05-01,8.29286,18.25,0.4954763333333333,51.71429,651,15,1016,1542000,783000,0.0230414746543778,42.21789883268482
41,강원,2019-06-01,6.80714,20.24286,3.444523666666667,71.92857,621,9,959,1542000,783000,0.0144927536231884,40.27237354085603
42,강원,2019-07-01,6.87857,23.99286,6.723571333333334,77.64286,712,19,1083,1542000,783000,0.0266853932584269,46.17380025940337
43,강원,2019-08-01,6.67857,24.77143,6.239523666666667,78.42857,774,13,1272,1542000,783000,0.0167958656330749,50.19455252918288
44,강원,2019-09-01,9.91429,20.00714,6.471428666666667,80.42857,640,22,991,1542000,783000,0.034375,41.50453955901427
45,강원,2019-10-01,7.97143,14.1,5.806428666666666,75.14286,704,16,1069,1542000,783000,0.0227272727272727,45.654993514915695
46,강원,2019-11-01,8.44286,6.55,2.6252380000000004,69.0,688,16,1071,1542000,783000,0.0232558139534883,44.617380025940335
47,강원,2019-12-01,7.81429,1.00714,0.3285713333333333,63.57143,633,16,962,1542000,783000,0.0252764612954186,41.05058365758755
48,강원,2020-01-01,7.5,0.72857,2.844523666666667,66.64286,617,5,990,1543000,809000,0.0081037277147487,39.98703823720026
49,강원,2020-02-01,8.535714286,1.721428571,1.806904762,64.14285714,501,4,730,1543000,809000,0.0079840319361277,32.469215813350615
50,강원,2020-03-01,10.11428571,6.521428571,0.9326190476666666,57.92857143,478,9,707,1543000,809000,0.0188284518828451,30.978613091380424
51,강원,2020-04-01,9.207142857,9.628571429,1.196904762,53.35714286,505,8,759,1543000,809000,0.0158415841584158,32.72845106934543
52,강원,2020-05-01,8.221428571,16.74285714,3.9830952366666654,70.28571429,618,10,934,1543000,809000,0.0161812297734627,40.05184705119897
53,강원,2020-06-01,7.542857143,22.42142857,4.059285713333334,70.78571429,684,10,1046,1543000,809000,0.0146198830409356,44.32922877511341
54,강원,2020-07-01,7.2,21.77142857,9.05452381,82.64285714,630,13,1035,1543000,809000,0.0206349206349206,40.82955281918341
55,강원,2020-08-01,7.7,25.05714286,16.936904763333335,85.42857143,627,18,994,1543000,809000,0.0287081339712918,40.6351263771873
56,강원,2020-09-01,9.728571429,18.67857143,10.154761903333334,80.28571429,629,17,916,1543000,809000,0.027027027027027,40.7647440051847
57,강원,2020-10-01,6.542857143,11.87142857,0.1092857142999999,70.35714286,652,14,1002,1543000,809000,0.0214723926380368,42.255346727154894
58,강원,2020-11-01,8.371428571,6.985714286,1.2902380953333332,61.71428571,609,12,954,1543000,809000,0.0197044334975369,39.46856772521063
59,강원,2020-12-01,7.035714286,-1.542857143,0.1349999999999999,55.57142857,489,13,712,1543000,809000,0.0265848670756646,31.69151004536617
60,경기,2016-01-01,11.4,-2.11667,0.45,59.33333,4264,55,6896,12716800,5160900,0.0128986866791744,33.530447911424254
61,경기,2016-02-01,9.76667,0.91667,1.778889,57.5,3768,57,6052,12716800,5160900,0.0151273885350318,29.630095621540008
62,경기,2016-03-01,8.58333,6.9,1.8733333333333333,57.16667,4015,48,6185,12716800,5160900,0.0119551681195516,31.572408152994463
63,경기,2016-04-01,11.91667,13.75,3.115,61.5,4405,78,6741,12716800,5160900,0.0177071509648127,34.639217413185705
64,경기,2016-05-01,11.7,18.35,4.618888999999999,65.0,4489,71,6845,12716800,5160900,0.015816440187124,35.29976094614997
65,경기,2016-06-01,6.76667,22.53333,1.92,71.5,4082,66,6186,12716800,5160900,0.0161685448309652,32.09927025666835
66,경기,2016-07-01,7.05,25.41667,10.267222333333333,80.83333,4303,63,6505,12716800,5160900,0.0146409481756913,33.83712883744338
67,경기,2016-08-01,8.41667,26.95,2.183889,73.0,4128,51,6431,12716800,5160900,0.0123546511627906,32.460996477101155
68,경기,2016-09-01,7.36667,22.01667,1.921111,75.33333,3991,64,6038,12716800,5160900,0.0160360811826609,31.38368142929039
69,경기,2016-10-01,12.83333,15.5,4.387777666666667,73.66667,4640,73,7050,12716800,5160900,0.0157327586206896,36.48716658278812
70,경기,2016-11-01,8.11667,7.21667,0.7433333333333334,65.33333,4440,72,6718,12716800,5160900,0.0162162162162162,34.91444388525415
71,경기,2016-12-01,9.55,2.0,2.15,66.83333,4488,82,6857,12716800,5160900,0.0182709447415329,35.2918973326623
72,경기,2017-01-01,8.6,-1.01667,0.6577776666666666,62.33333,4172,74,6438,12873900,5386000,0.0177372962607861,32.406652218830345
73,경기,2017-02-01,7.9,0.43333,0.6583333333333333,58.5,3359,55,5158,12873900,5386000,0.0163739208097648,26.091549569283597
74,경기,2017-03-01,8.01667,5.95,0.5983333333333333,55.66667,3805,52,5743,12873900,5386000,0.0136662286465177,29.5559232245085
75,경기,2017-04-01,8.5,13.23333,1.9733333333333332,58.5,4051,60,6253,12873900,5386000,0.0148111577388299,31.46676609263704
76,경기,2017-05-01,9.35,18.16667,0.9655556666666668,60.83333,4160,57,6316,12873900,5386000,0.013701923076923,32.313440371604564
77,경기,2017-06-01,6.8,21.88333,1.6827776666666667,65.83333,4197,58,6342,12873900,5386000,0.0138193948058136,32.6008435672174
78,경기,2017-07-01,7.16667,26.41667,12.924444333333334,83.0,4165,82,6382,12873900,5386000,0.01968787515006,32.35227864128198
79,경기,2017-08-01,7.65,25.26667,9.68,78.66667,4320,64,6738,12873900,5386000,0.0148148148148148,33.556265001281666
80,경기,2017-09-01,7.15,20.76667,1.1472223333333331,72.33333,4714,84,7247,12873900,5386000,0.0178192617734408,36.61672065186152
81,경기,2017-10-01,7.7,15.16667,1.498889,68.5,4464,67,6978,12873900,5386000,0.0150089605734767,34.67480716799105
82,경기,2017-11-01,8.38333,5.71667,0.8027776666666667,63.0,4732,66,7234,12873900,5386000,0.0139475908706677,36.7565384227002
83,경기,2017-12-01,8.1,-1.26667,0.95,61.83333,4488,65,6722,12873900,5386000,0.0144830659536541,34.86123086244262
84,경기,2018-01-01,9.85,-3.35,0.451111,58.83333,4405,61,6760,13077000,5618000,0.0138479001135073,33.6850959700237
85,경기,2018-02-01,9.8,-1.31667,1.2838889999999998,52.33333,4327,44,6804,13077000,5618000,0.0101687081118557,33.08862889041829
86,경기,2018-03-01,10.06667,7.85,2.2405556666666664,67.0,3932,56,5925,13077000,5618000,0.0142421159715157,30.068058423185743
87,경기,2018-04-01,11.5,12.63333,4.573888999999999,64.0,4327,52,6593,13077000,5618000,0.0120175641321932,33.08862889041829
88,경기,2018-05-01,9.91667,17.35,7.224444333333333,72.5,4445,60,6751,13077000,5618000,0.0134983127109111,33.990976523667506
89,경기,2018-06-01,8.15,22.03333,4.722777666666667,72.0,4397,56,6441,13077000,5618000,0.0127359563338639,33.62391985929494
90,경기,2018-07-01,7.21667,26.63333,5.952222333333333,77.83333,4610,51,7132,13077000,5618000,0.0110629067245119,35.252733807448195
91,경기,2018-08-01,9.66667,27.45,8.186111,75.66667,4359,67,6724,13077000,5618000,0.015370497820601,33.333333333333336
92,경기,2018-09-01,8.11667,20.53333,2.6933333333333334,74.83333,4504,59,6970,13077000,5618000,0.0130994671403197,34.44215034029212
93,경기,2018-10-01,10.33333,12.36667,3.81,73.0,4845,61,7178,13077000,5618000,0.0125902992776057,37.04978206010553
94,경기,2018-11-01,8.88333,7.53333,2.072777666666666,70.66667,4765,46,7141,13077000,5618000,0.0096537250786988,36.43802095281792
95,경기,2018-12-01,8.16667,-0.06667,0.8405556666666667,58.0,4532,65,6755,13077000,5618000,0.014342453662842,34.65626672784278
96,경기,2019-01-01,8.73333,-0.96667,0.1122223333333333,56.33333,4093,70,6087,13240000,5766000,0.0171023698998289,30.913897280966765
97,경기,2019-02-01,7.65,1.16667,0.9994443333333332,59.5,3582,46,5655,13240000,5766000,0.0128419877163595,27.05438066465257
98,경기,2019-03-01,10.46667,6.61667,1.2266666666666666,62.5,4335,50,6658,13240000,5766000,0.0115340253748558,32.7416918429003
99,경기,2019-04-01,8.1,11.56667,1.3872223333333331,62.5,4535,52,6910,13240000,5766000,0.0114663726571113,34.25226586102719
100,경기,2019-05-01,7.8,18.26667,1.468889,60.33333,4985,60,7666,13240000,5766000,0.0120361083249749,37.65105740181269
101,경기,2019-06-01,6.75,21.43333,2.8177776666666667,73.83333,4513,45,6950,13240000,5766000,0.0099711943274983,34.086102719033235
102,경기,2019-07-01,5.76667,24.88333,8.036666666666667,81.16667,4569,38,6859,13240000,5766000,0.0083169183628802,34.50906344410876
103,경기,2019-08-01,7.61667,26.05,5.87,80.33333,4670,37,7286,13240000,5766000,0.0079229122055674,35.27190332326284
104,경기,2019-09-01,14.85,21.51667,8.879444333333334,82.16667,4626,55,6991,13240000,5766000,0.0118893212278426,34.93957703927492
105,경기,2019-10-01,8.63333,15.46667,2.2805556666666664,77.66667,5392,61,8209,13240000,5766000,0.0113130563798219,40.725075528700906
106,경기,2019-11-01,9.55,7.51667,2.248333333333333,72.0,5226,54,7859,13240000,5766000,0.010332950631458,39.47129909365559
107,경기,2019-12-01,9.51667,1.86667,1.1355556666666666,73.83333,4937,63,7378,13240000,5766000,0.0127607859023698,37.28851963746224
108,경기,2020-01-01,10.35,1.91667,2.375,72.83333,4081,71,6313,13427000,6004000,0.0173976966429796,30.393982274521488
109,경기,2020-02-01,10.95,2.9,1.775,73.83333333,4213,52,6313,13427000,6004000,0.0123427486351768,31.37707604081329
110,경기,2020-03-01,11.7,7.533333333,0.8255555556666666,62.83333333,3730,52,5610,13427000,6004000,0.013941018766756,27.779846577791016
111,경기,2020-04-01,10.11666667,10.65,0.7277777776666666,60.0,4129,41,6172,13427000,6004000,0.0099297650762896,30.751470916809414
112,경기,2020-05-01,8.833333333,17.35,3.7355555566666663,77.83333333,4522,45,6735,13427000,6004000,0.0099513489606368,33.678409175541816
113,경기,2020-06-01,9.933333333,22.71666667,4.676666666666667,78.5,4673,55,6881,13427000,6004000,0.0117697410656965,34.803008862739254
114,경기,2020-07-01,8.7,23.2,9.497777776666668,85.66666667,4645,48,6907,13427000,6004000,0.0103336921420882,34.594473821404634
115,경기,2020-08-01,11.46666667,26.1,19.565,91.16666667,4142,55,6211,13427000,6004000,0.0132786093674553,30.848290757429066
116,경기,2020-09-01,14.4,20.36666667,5.297777776666666,82.0,4504,62,6496,13427000,6004000,0.0137655417406749,33.54435093468385
117,경기,2020-10-01,8.066666667,13.33333333,0.4144444443333333,71.83333333,4731,53,7011,13427000,6004000,0.0112027055590784,35.23497430550383
118,경기,2020-11-01,9.5,7.883333333,1.7327777776666666,71.16666667,4710,46,6934,13427000,6004000,0.0097664543524416,35.078573024502866
119,경기,2020-12-01,9.8,-0.166666667,0.2311111111,65.16666667,4311,32,6096,13427000,6004000,0.007422871723498,32.106948685484475
120,경남,2016-01-01,8.32667,1.07333,1.7064443333333337,56.66667,998,26,1445,3373900,1625200,0.0260521042084168,29.580011262930142
121,경남,2016-02-01,8.6,3.72667,2.23,51.46667,938,37,1343,3373900,1625200,0.0394456289978678,27.80165387237322
122,경남,2016-03-01,7.82,8.66,3.377111,60.06667,1074,25,1588,3373900,1625200,0.0232774674115456,31.832597290968906
123,경남,2016-04-01,10.45333,14.45333,8.190666666666667,65.93333,1185,22,1758,3373900,1625200,0.0185654008438818,35.12255846349922
124,경남,2016-05-01,10.22,18.82,4.258666666666667,65.06667,1059,30,1539,3373900,1625200,0.0283286118980169,31.38800794332968
125,경남,2016-06-01,6.0,22.20667,3.7393333333333336,78.06667,1047,29,1493,3373900,1625200,0.0276981852913085,31.032336465218297
126,경남,2016-07-01,7.48667,25.91333,7.12,83.2,1048,25,1580,3373900,1625200,0.023854961832061,31.06197575506091
127,경남,2016-08-01,7.44,27.04667,2.9433333333333334,74.8,1055,35,1592,3373900,1625200,0.0331753554502369,31.26945078395922
128,경남,2016-09-01,5.86667,21.88667,13.740889,84.4,982,25,1431,3373900,1625200,0.025458248472505,29.105782625448292
129,경남,2016-10-01,10.68,16.89333,7.236222333333333,79.73333,1065,36,1551,3373900,1625200,0.0338028169014084,31.56584368238537
130,경남,2016-11-01,6.34,9.37333,1.26,69.13333,1040,42,1498,3373900,1625200,0.0403846153846153,30.824861436319985
131,경남,2016-12-01,8.54,4.68667,3.252222333333333,63.73333,1031,41,1439,3373900,1625200,0.0397672162948593,30.55810782773645
132,경남,2017-01-01,9.1,2.11429,0.4495236666666666,60.78571,910,30,1322,3380400,1667800,0.0329670329670329,26.919891137143537
133,경남,2017-02-01,9.07143,3.53571,1.4045236666666667,56.21429,791,27,1071,3380400,1667800,0.034134007585335,23.39959768074784
134,경남,2017-03-01,8.65,7.35714,1.05,59.14286,1016,24,1486,3380400,1667800,0.0236220472440944,30.05561472015146
135,경남,2017-04-01,8.75714,14.35714,3.529762,64.35714,1022,26,1460,3380400,1667800,0.0254403131115459,30.23310850786889
136,경남,2017-05-01,7.61429,18.82857,1.2842856666666669,65.21429,1006,25,1465,3380400,1667800,0.0248508946322067,29.75979174062241
137,경남,2017-06-01,6.91429,21.87143,3.365476333333333,71.07143,977,24,1353,3380400,1667800,0.0245649948822927,28.901905099988166
138,경남,2017-07-01,6.95,26.92143,5.467857,84.92857,979,31,1413,3380400,1667800,0.0316649642492339,28.961069695893976
139,경남,2017-08-01,7.07143,26.55714,6.439285666666667,79.71429,985,29,1521,3380400,1667800,0.0294416243654822,29.13856348361141
140,경남,2017-09-01,7.12143,21.34286,5.003333333333333,76.42857,1046,25,1475,3380400,1667800,0.0239005736137667,30.943083658738608
141,경남,2017-10-01,8.84286,16.55714,3.7711903333333336,76.14286,1021,35,1516,3380400,1667800,0.0342801175318315,30.203526209915985
142,경남,2017-11-01,8.47857,8.73571,0.0630953333333333,63.78571,1060,34,1477,3380400,1667800,0.0320754716981132,31.357235830079283
143,경남,2017-12-01,9.09286,1.9,0.6519046666666667,58.07143,929,27,1279,3380400,1667800,0.0290635091496232,27.48195479824873
144,경남,2018-01-01,7.34,0.06667,1.078889,55.53333,859,21,1230,3374000,1694000,0.0244470314318975,25.459395376407823
145,경남,2018-02-01,8.54,2.07333,1.4,46.86667,807,22,1132,3374000,1694000,0.0272614622057001,23.918197984588023
146,경남,2018-03-01,9.16667,8.98,5.754222333333333,69.13333,952,28,1349,3374000,1694000,0.0294117647058823,28.21576763485477
147,경남,2018-04-01,8.08667,14.16,5.022666666666667,66.2,958,25,1366,3374000,1694000,0.0260960334029227,28.39359810314167
148,경남,2018-05-01,8.25333,18.39333,4.535555666666666,73.13333,968,23,1364,3374000,1694000,0.0237603305785123,28.68998221695317
149,경남,2018-06-01,6.7,22.21333,7.265111,74.33333,967,30,1408,3374000,1694000,0.031023784901758,28.66034380557202
150,경남,2018-07-01,6.34,27.09333,5.257111,78.73333,996,31,1416,3374000,1694000,0.0311244979919678,29.51985773562537
151,경남,2018-08-01,8.9,27.41333,9.759777666666668,78.66667,961,35,1399,3374000,1694000,0.036420395421436,28.482513337285123
152,경남,2018-09-01,6.44667,21.04,7.786889,80.53333,970,30,1396,3374000,1694000,0.0309278350515463,28.74925903971547
153,경남,2018-10-01,11.0,14.25333,6.897777666666667,72.4,1091,28,1564,3374000,1694000,0.0256645279560036,32.33550681683462
154,경남,2018-11-01,6.56667,9.19333,1.1575556666666666,71.4,990,28,1422,3374000,1694000,0.0282828282828282,29.34202726733847
155,경남,2018-12-01,6.96,3.36,1.1175556666666668,58.13333,974,32,1408,3374000,1694000,0.0328542094455852,28.86781268524007
156,경남,2019-01-01,6.96,2.17333,0.4864443333333333,52.06667,868,20,1246,3363000,1722000,0.0230414746543778,25.810288432946773
157,경남,2019-02-01,7.0,4.48667,1.514889,55.53333,816,15,1178,3363000,1722000,0.0183823529411764,24.264049955396967
158,경남,2019-03-01,8.45333,9.1,2.0075556666666667,58.8,1069,21,1585,3363000,1722000,0.019644527595884,31.78709485578353
159,경남,2019-04-01,7.10667,12.91333,3.482889,63.53333,1139,27,1647,3363000,1722000,0.0237050043898156,33.86856972940827
160,경남,2019-05-01,7.78,18.99333,3.8926666666666665,59.46667,1184,25,1709,3363000,1722000,0.0211148648648648,35.206660719595604
161,경남,2019-06-01,6.11333,21.59333,8.696444333333334,75.46667,1057,22,1539,3363000,1722000,0.02081362346263,31.43027059173357
162,경남,2019-07-01,7.67333,24.74667,11.076444333333336,82.0,1071,20,1579,3363000,1722000,0.0186741363211951,31.846565566458523
163,경남,2019-08-01,6.12,26.51333,3.835333333333333,80.13333,1120,22,1749,3363000,1722000,0.0196428571428571,33.303597977995835
164,경남,2019-09-01,9.84667,22.41333,10.796222333333333,83.26667,1128,27,1596,3363000,1722000,0.0239361702127659,33.54148082069581
165,경남,2019-10-01,8.67333,16.66667,7.368222333333334,74.4,1150,30,1604,3363000,1722000,0.0260869565217391,34.195658638120726
166,경남,2019-11-01,7.12667,10.28667,0.8537776666666667,67.73333,1186,31,1670,3363000,1722000,0.0261382799325463,35.26613143027059
167,경남,2019-12-01,6.98,4.16,1.312444333333333,62.06667,1042,33,1461,3363000,1722000,0.0316698656429942,30.984240261671125
168,경남,2020-01-01,8.96,4.25333,3.522889,64.93333,928,30,1321,3340000,1788000,0.0323275862068965,27.78443113772455
169,경남,2020-02-01,8.04,5.373333333,2.038,62.13333333,819,24,1147,3340000,1788000,0.0293040293040293,24.520958083832337
170,경남,2020-03-01,9.226666667,9.32,1.5664444443333332,59.26666667,883,22,1260,3340000,1788000,0.0249150622876557,26.437125748502996
171,경남,2020-04-01,8.686666667,11.86,2.126,53.86666667,915,17,1292,3340000,1788000,0.0185792349726775,27.395209580838326
172,경남,2020-05-01,7.113333333,18.31333333,3.2337777776666665,71.06666667,992,19,1396,3340000,1788000,0.0191532258064516,29.70059880239521
173,경남,2020-06-01,8.046666667,23.06,8.33888889,74.6,1149,24,1605,3340000,1788000,0.02088772845953,34.40119760479042
174,경남,2020-07-01,6.233333333,22.78666667,18.55311111,87.66666667,987,17,1437,3340000,1788000,0.0172239108409321,29.550898203592816
175,경남,2020-08-01,7.473333333,27.34,11.473333333333333,84.33333333,1064,22,1605,3340000,1788000,0.0206766917293233,31.856287425149706
176,경남,2020-09-01,11.85333333,20.94666667,9.960222223333334,80.13333333,986,24,1370,3340000,1788000,0.024340770791075,29.520958083832333
177,경남,2020-10-01,6.6,15.22666667,0.755111111,67.33333333,1103,33,1550,3340000,1788000,0.0299184043517679,33.02395209580838
178,경남,2020-11-01,8.233333333,10.10666667,1.4715555556666666,64.0,1015,28,1391,3340000,1788000,0.0275862068965517,30.38922155688623
179,경남,2020-12-01,7.76,2.353333333,0.3533333333333333,57.33333333,898,20,1233,3340000,1788000,0.0222717149220489,26.88622754491018
180,경북,2016-01-01,10.11333,-1.20667,0.8446666666666667,53.66667,1039,43,1619,2700400,1353700,0.0413859480269489,38.4757813657236
181,경북,2016-02-01,9.24,1.42,1.2135556666666667,52.2,973,34,1580,2700400,1353700,0.0349434737923946,36.03169900755444
182,경북,2016-03-01,7.52667,6.92667,1.564,55.33333,1188,43,1851,2700400,1353700,0.0361952861952862,43.99348244704488
183,경북,2016-04-01,10.88,13.39333,4.9422223333333335,61.53333,1340,36,2037,2700400,1353700,0.026865671641791,49.622278181010216
184,경북,2016-05-01,10.36667,18.28,1.814889,58.53333,1327,30,2094,2700400,1353700,0.0226073850791258,49.140868019552656
185,경북,2016-06-01,6.91333,22.07333,1.556,70.2,1217,35,1807,2700400,1353700,0.028759244042728,45.06739742260406
186,경북,2016-07-01,6.51333,24.76667,9.094,80.46667,1261,47,1959,2700400,1353700,0.0372720063441712,46.6967856613835
187,경북,2016-08-01,8.37333,25.9,3.737333333333333,73.4,1259,38,1932,2700400,1353700,0.0301826846703733,46.6227225596208
188,경북,2016-09-01,7.2,20.64,8.249555666666668,83.46667,1234,38,1875,2700400,1353700,0.0307941653160453,45.69693378758702
189,경북,2016-10-01,8.27333,15.08,4.26,79.0,1319,50,1960,2700400,1353700,0.0379075056861258,48.844615612501855
190,경북,2016-11-01,7.35333,7.28,1.167111,67.46667,1289,57,1909,2700400,1353700,0.0442203258339798,47.733669086061326
191,경북,2016-12-01,8.6,2.91333,2.068,62.6,1183,44,1744,2700400,1353700,0.0371935756551141,43.80832469263813
192,경북,2017-01-01,9.33333,-0.04,0.608,54.86667,955,30,1503,2691700,1392200,0.031413612565445,35.47943678716053
193,경북,2017-02-01,9.41333,1.69333,1.3962223333333337,51.06667,961,20,1439,2691700,1392200,0.0208116545265348,35.70234424341494
194,경북,2017-03-01,8.64,6.27333,0.872,54.13333,1138,36,1689,2691700,1392200,0.031634446397188,42.278114202920094
195,경북,2017-04-01,8.94,13.90667,2.558,54.53333,1186,29,1770,2691700,1392200,0.0244519392917369,44.06137385295538
196,경북,2017-05-01,9.14,18.89333,0.7537776666666667,55.13333,1244,43,1822,2691700,1392200,0.0345659163987138,46.21614593008136
197,경북,2017-06-01,7.70667,21.44,1.218889,62.53333,1166,41,1683,2691700,1392200,0.0351629502572898,43.318348998774006
198,경북,2017-07-01,7.37333,25.88,8.617333333333333,79.6,1156,31,1797,2691700,1392200,0.0268166089965397,42.94683657168333
199,경북,2017-08-01,6.92,24.64,6.357111000000001,80.2,1213,32,1811,2691700,1392200,0.0263808738664468,45.06445740610023
200,경북,2017-09-01,7.08667,19.74,3.213777666666666,75.06667,1295,43,1859,2691700,1392200,0.0332046332046332,48.11085930824386
201,경북,2017-10-01,8.88667,14.72667,2.3815556666666664,75.73333,1258,38,1866,2691700,1392200,0.0302066772655007,46.73626332800833
202,경북,2017-11-01,8.98667,6.48667,0.311111,56.53333,1236,47,1852,2691700,1392200,0.0380258899676375,45.91893598840881
203,경북,2017-12-01,9.10667,-0.63333,0.6453333333333333,50.4,1088,35,1616,2691700,1392200,0.0321691176470588,40.42055206746666
204,경북,2018-01-01,9.11333,-2.10667,0.7193333333333333,51.26667,1023,24,1563,2677000,1422000,0.0234604105571847,38.21441912588719
205,경북,2018-02-01,9.18,-0.33333,1.132,43.93333,961,29,1470,2677000,1422000,0.0301768990634755,35.89839372431826
206,경북,2018-03-01,10.86667,7.94,3.966889,61.46667,1097,25,1609,2677000,1422000,0.0227894257064721,40.97870750840493
207,경북,2018-04-01,8.96667,13.48,4.6568890000000005,56.0,1204,29,1839,2677000,1422000,0.0240863787375415,44.97571908853194
208,경북,2018-05-01,9.12667,17.60667,3.3228890000000004,69.0,1212,38,1819,2677000,1422000,0.0313531353135313,45.27456107583116
209,경북,2018-06-01,6.56,21.96,2.546,67.06667,1169,27,1691,2677000,1422000,0.0230966638152266,43.66828539409787
210,경북,2018-07-01,7.12,26.46,6.441333333333334,75.8,1240,33,1868,2677000,1422000,0.0266129032258064,46.32050803137841
